ResultID,DataSource,StationID,Parameter,RelativeDepth,AnalysisTimeSpan,MinYear,MaxYear,N_obs,Median,Trend,Trend_cat
527524,CHEVWQMN_WQ,LBGOT2,CHLAC_UGL,Surface,10 year,2011,2020,120,8.5,0,No Trend
527525,CHEVWQMN_WQ,LBOYS1,CHLAC_UGL,Surface,10 year,2011,2020,120,2.35,0,No Trend
527526,CHEVWQMN_WQ,LBV002,CHLAC_UGL,Surface,10 year,2010,2019,114,6.8,0,No Trend
527527,CHEVWQMN_WQ,LBV003,CHLAC_UGL,Surface,10 year,2011,2020,120,5.1,0,No Trend
527528,CHEVWQMN_WQ,LBV004,CHLAC_UGL,Surface,10 year,2011,2020,120,4.1,0,No Trend
527529,CHEVWQMN_WQ,LBV005,CHLAC_UGL,Surface,10 year,2011,2020,120,3.1,0,No Trend
527530,CHEVWQMN_WQ,LBV006,CHLAC_UGL,Surface,10 year,2011,2020,120,4.45,-1,"Decreasing Trend, Smaller"
527531,CHEVWQMN_WQ,LBV007,CHLAC_UGL,Surface,10 year,2011,2020,119,4.5,0,No Trend
527532,CHEVWQMN_WQ,MPV001,CHLAC_UGL,Surface,10 year,2011,2020,114,3.4,-1,"Decreasing Trend, Smaller"
527533,CHEVWQMN_WQ,MPV002,CHLAC_UGL,Surface,10 year,2011,2020,119,4.3,0,No Trend
527534,CHEVWQMN_WQ,MPV003,CHLAC_UGL,Surface,10 year,2011,2020,120,1.9,0,No Trend
527535,CHEVWQMN_WQ,MPV004,CHLAC_UGL,Surface,10 year,2011,2020,120,2,0,No Trend
527536,CHEVWQMN_WQ,PIV001,CHLAC_UGL,Surface,10 year,2011,2020,120,4,0,No Trend
527537,CHEVWQMN_WQ,PIV002,CHLAC_UGL,Surface,10 year,2011,2020,119,5,0,No Trend
527538,CHEVWQMN_WQ,PIV004,CHLAC_UGL,Surface,10 year,2011,2020,120,3.3,0,No Trend
527539,CHEVWQMN_WQ,PIV006,CHLAC_UGL,Surface,10 year,2011,2020,118,4.2,0,No Trend
527540,CHEVWQMN_WQ,PIV007,CHLAC_UGL,Surface,10 year,2010,2019,109,5,0,No Trend
527541,CHEVWQMN_WQ,SCV001,CHLAC_UGL,Surface,10 year,2011,2020,117,3.1,-1,"Decreasing Trend, Smaller"
527542,CHEVWQMN_WQ,SCV002,CHLAC_UGL,Surface,10 year,2011,2020,116,2.75,-1,"Decreasing Trend, Smaller"
527543,EPC_ROUTINE_MONITORING,139,CHLAC_UGL,Surface,10 year,2010,2019,112,3.2,0,No Trend
527545,LAKELAND_WQ,BONNETWQ,CHLAC_UGL,Surface,10 year,2011,2020,117,96.1,0,No Trend
527546,LAKELAND_WQ,HORNEYWQ,CHLAC_UGL,Surface,10 year,2011,2020,117,48.05,0,No Trend
527547,LAKELAND_WQ,MIRRORWQ,CHLAC_UGL,Surface,10 year,2011,2020,117,41.7,0,No Trend
527548,LAKELAND_WQ,MORTONWQ,CHLAC_UGL,Surface,10 year,2011,2020,117,75.3,0,No Trend
527549,LAKELAND_WQ,WIREWQ,CHLAC_UGL,Surface,10 year,2011,2020,117,3,0,No Trend
527550,LEE_PONDWATCH_WQ,1.1,CHLAC_UGL,Surface,10 year,2010,2019,120,13.07,0,No Trend
527551,LEE_PONDWATCH_WQ,14,CHLAC_UGL,Surface,10 year,2009,2018,120,9.49,1,"Increasing Trend, Smaller"
527552,LEE_PONDWATCH_WQ,21,CHLAC_UGL,Surface,10 year,2010,2019,120,4.911,0,No Trend
527553,LEE_PONDWATCH_WQ,33,CHLAC_UGL,Surface,10 year,2010,2019,119,9.51,0,No Trend
527554,LEE_PONDWATCH_WQ,34,CHLAC_UGL,Surface,10 year,2012,2019,85,12.405,1,"Increasing Trend, Smaller"
527555,LEE_PONDWATCH_WQ,35,CHLAC_UGL,Surface,10 year,2010,2019,120,19.74,0,No Trend
527556,LEE_PONDWATCH_WQ,37,CHLAC_UGL,Surface,10 year,2009,2018,116,18.72,-1,"Decreasing Trend, Smaller"
527557,LEE_PONDWATCH_WQ,42.1,CHLAC_UGL,Surface,10 year,2012,2019,90,12.668,0,No Trend
527558,LEE_PONDWATCH_WQ,42.2,CHLAC_UGL,Surface,10 year,2010,2019,117,23.4,0,No Trend
527559,LEE_PONDWATCH_WQ,44.2,CHLAC_UGL,Surface,10 year,2010,2019,120,7.985,0,No Trend
527560,LEE_PONDWATCH_WQ,44.3,CHLAC_UGL,Surface,10 year,2010,2019,120,10.787,0,No Trend
527561,LEE_PONDWATCH_WQ,44.4,CHLAC_UGL,Surface,10 year,2010,2019,120,14.144,2,"Increasing Trend, Larger Rate"
527562,LEE_PONDWATCH_WQ,50,CHLAC_UGL,Surface,10 year,2009,2018,115,9.76,0,No Trend
527563,LEE_PONDWATCH_WQ,54,CHLAC_UGL,Surface,10 year,2010,2019,120,17.28,-1,"Decreasing Trend, Smaller"
527564,LEE_PONDWATCH_WQ,55.1,CHLAC_UGL,Surface,10 year,2010,2019,120,14.815,0,No Trend
527565,LEE_PONDWATCH_WQ,55.13,CHLAC_UGL,Surface,10 year,2010,2019,120,14.372,2,"Increasing Trend, Larger Rate"
527566,LEE_PONDWATCH_WQ,57,CHLAC_UGL,Surface,10 year,2010,2019,119,12.46,1,"Increasing Trend, Smaller"
527567,LEE_PONDWATCH_WQ,63,CHLAC_UGL,Surface,10 year,2010,2019,120,16.42,0,No Trend
527568,LEE_WQ,10MIFM01,CHLAC_UGL,Surface,10 year,2011,2020,120,2.915,0,No Trend
527569,LEE_WQ,10MIFM07,CHLAC_UGL,Surface,10 year,2011,2020,120,3.9,0,No Trend
527570,LEE_WQ,10MIGR10,CHLAC_UGL,Surface,10 year,2011,2020,120,1.56,0,No Trend
527571,LEE_WQ,10MIGR20,CHLAC_UGL,Surface,10 year,2011,2020,120,2.19,2,"Increasing Trend, Larger Rate"
527572,LEE_WQ,10MIGR40,CHLAC_UGL,Surface,10 year,2011,2020,120,3.2,2,"Increasing Trend, Larger Rate"
527573,LEE_WQ,10MIGR50,CHLAC_UGL,Surface,10 year,2011,2020,120,2.115,0,No Trend
527574,LEE_WQ,10MIGR60,CHLAC_UGL,Surface,10 year,2011,2020,120,2.1,0,No Trend
527575,LEE_WQ,10MIGR80,CHLAC_UGL,Surface,10 year,2011,2020,120,2.43,0,No Trend
527576,LEE_WQ,10MIGR91,CHLAC_UGL,Surface,10 year,2011,2020,120,2.31,0,No Trend
527579,LEE_WQ,142,CHLAC_UGL,Surface,10 year,2010,2019,108,1.175,0,No Trend
527586,LEE_WQ,149,CHLAC_UGL,Surface,10 year,2010,2019,116,1.55,0,No Trend
527587,LEE_WQ,150,CHLAC_UGL,Surface,10 year,2011,2020,110,2.54,0,No Trend
527590,LEE_WQ,154,CHLAC_UGL,Surface,10 year,2011,2019,104,1.59,0,No Trend
527591,LEE_WQ,155,CHLAC_UGL,Surface,10 year,2013,2019,79,1.445,0,No Trend
527593,LEE_WQ,157,CHLAC_UGL,Surface,10 year,2010,2019,112,2.37,0,No Trend
527596,LEE_WQ,16-18GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.22,0,No Trend
527597,LEE_WQ,16-3GR,CHLAC_UGL,Surface,10 year,2011,2020,120,5.43,2,"Increasing Trend, Larger Rate"
527598,LEE_WQ,160,CHLAC_UGL,Surface,10 year,2011,2020,112,1.63,0,No Trend
527599,LEE_WQ,161,CHLAC_UGL,Surface,10 year,2011,2020,114,1.83,0,No Trend
527600,LEE_WQ,162,CHLAC_UGL,Surface,10 year,2011,2020,120,2.285,0,No Trend
527601,LEE_WQ,163,CHLAC_UGL,Surface,10 year,2011,2020,113,1.85,0,No Trend
527603,LEE_WQ,167,CHLAC_UGL,Surface,10 year,2011,2020,105,0.7,0,No Trend
527610,LEE_WQ,176,CHLAC_UGL,Surface,10 year,2012,2020,103,1.8,0,No Trend
527614,LEE_WQ,18-6GR,CHLAC_UGL,Surface,10 year,2011,2020,120,2.205,2,"Increasing Trend, Larger Rate"
527616,LEE_WQ,181,CHLAC_UGL,Surface,10 year,2011,2020,113,2.1,0,No Trend
527618,LEE_WQ,185,CHLAC_UGL,Surface,10 year,2011,2020,114,2.38,0,No Trend
527619,LEE_WQ,186,CHLAC_UGL,Surface,10 year,2012,2020,108,1.47,0,No Trend
527620,LEE_WQ,187,CHLAC_UGL,Surface,10 year,2012,2020,100,1.65,0,No Trend
527621,LEE_WQ,20-29GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.615,2,"Increasing Trend, Larger Rate"
527622,LEE_WQ,20-9GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.07,2,"Increasing Trend, Larger Rate"
527625,LEE_WQ,20A-11GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.25,1,"Increasing Trend, Smaller"
527626,LEE_WQ,20A-19GR,CHLAC_UGL,Surface,10 year,2011,2020,120,3.29,0,No Trend
527627,LEE_WQ,21-7GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.01,0,No Trend
527631,LEE_WQ,22-18GR,CHLAC_UGL,Surface,10 year,2011,2020,120,2.535,2,"Increasing Trend, Larger Rate"
527632,LEE_WQ,22-7GR,CHLAC_UGL,Surface,10 year,2011,2020,120,2.09,0,No Trend
527635,LEE_WQ,23-27GR,CHLAC_UGL,Surface,10 year,2011,2020,120,2.08,0,No Trend
527636,LEE_WQ,23-5GR,CHLAC_UGL,Surface,10 year,2011,2020,120,3.39,2,"Increasing Trend, Larger Rate"
527640,LEE_WQ,24-19GR,CHLAC_UGL,Surface,10 year,2011,2020,120,2.81,2,"Increasing Trend, Larger Rate"
527641,LEE_WQ,24-7GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.09,0,No Trend
527644,LEE_WQ,25-GR20,CHLAC_UGL,Surface,10 year,2011,2020,120,1.6,2,"Increasing Trend, Larger Rate"
527646,LEE_WQ,251,CHLAC_UGL,Surface,10 year,2012,2020,97,3.2,0,No Trend
527651,LEE_WQ,27-6GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.2,0,No Trend
527656,LEE_WQ,27O-GR20,CHLAC_UGL,Surface,10 year,2011,2020,120,1.41,2,"Increasing Trend, Larger Rate"
527657,LEE_WQ,28-5GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.62,0,No Trend
527663,LEE_WQ,29-8GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.07,2,"Increasing Trend, Larger Rate"
527666,LEE_WQ,297,CHLAC_UGL,Surface,10 year,2011,2019,94,2.67,0,No Trend
527676,LEE_WQ,322,CHLAC_UGL,Surface,10 year,2010,2019,115,2.64,0,No Trend
527677,LEE_WQ,323,CHLAC_UGL,Surface,10 year,2011,2020,120,1.805,0,No Trend
527678,LEE_WQ,324,CHLAC_UGL,Surface,10 year,2011,2020,118,1.17,0,No Trend
527679,LEE_WQ,325,CHLAC_UGL,Surface,10 year,2011,2019,103,1.005,0,No Trend
527685,LEE_WQ,335,CHLAC_UGL,Surface,10 year,2011,2020,110,0.95,0,No Trend
527686,LEE_WQ,336,CHLAC_UGL,Surface,10 year,2011,2020,109,0.8,0,No Trend
527687,LEE_WQ,337,CHLAC_UGL,Surface,10 year,2011,2020,117,1.215,0,No Trend
527688,LEE_WQ,338,CHLAC_UGL,Surface,10 year,2012,2019,86,1.415,0,No Trend
527693,LEE_WQ,346,CHLAC_UGL,Surface,10 year,2012,2020,107,2.3475,0,No Trend
527695,LEE_WQ,348,CHLAC_UGL,Surface,10 year,2011,2020,117,1.705,0,No Trend
527696,LEE_WQ,349,CHLAC_UGL,Surface,10 year,2011,2020,114,1.73,0,No Trend
527697,LEE_WQ,350,CHLAC_UGL,Surface,10 year,2011,2020,115,2.095,0,No Trend
527698,LEE_WQ,351,CHLAC_UGL,Surface,10 year,2012,2020,97,1.76,0,No Trend
527702,LEE_WQ,357,CHLAC_UGL,Surface,10 year,2011,2020,117,1.65,2,"Increasing Trend, Larger Rate"
527703,LEE_WQ,358,CHLAC_UGL,Surface,10 year,2011,2020,118,1.9,0,No Trend
527704,LEE_WQ,359,CHLAC_UGL,Surface,10 year,2011,2020,112,2.09,0,No Trend
527705,LEE_WQ,360,CHLAC_UGL,Surface,10 year,2011,2020,108,1.6,0,No Trend
527706,LEE_WQ,361,CHLAC_UGL,Surface,10 year,2011,2020,118,2.54,0,No Trend
527708,LEE_WQ,363,CHLAC_UGL,Surface,10 year,2013,2020,92,1.45,0,No Trend
527709,LEE_WQ,364,CHLAC_UGL,Surface,10 year,2011,2020,114,1.58,0,No Trend
527710,LEE_WQ,365,CHLAC_UGL,Surface,10 year,2010,2019,109,1.95,0,No Trend
527712,LEE_WQ,37-4GR,CHLAC_UGL,Surface,10 year,2011,2020,120,0.5,-1,"Decreasing Trend, Smaller"
527713,LEE_WQ,371,CHLAC_UGL,Surface,10 year,2011,2020,115,2.88,0,No Trend
527714,LEE_WQ,372,CHLAC_UGL,Surface,10 year,2012,2020,90,2.745,0,No Trend
527715,LEE_WQ,374,CHLAC_UGL,Surface,10 year,2011,2019,101,1.8,0,No Trend
527716,LEE_WQ,375,CHLAC_UGL,Surface,10 year,2011,2020,117,1.665,0,No Trend
527718,LEE_WQ,377,CHLAC_UGL,Surface,10 year,2011,2020,110,1.29,0,No Trend
527719,LEE_WQ,378,CHLAC_UGL,Surface,10 year,2011,2020,114,1.5475,0,No Trend
527721,LEE_WQ,38-3GR,CHLAC_UGL,Surface,10 year,2011,2020,120,2,2,"Increasing Trend, Larger Rate"
527724,LEE_WQ,386,CHLAC_UGL,Surface,10 year,2011,2020,118,2.355,0,No Trend
527725,LEE_WQ,387,CHLAC_UGL,Surface,10 year,2012,2020,98,2.62,0,No Trend
527727,LEE_WQ,39-GR20,CHLAC_UGL,Surface,10 year,2011,2020,120,1.5,0,No Trend
527729,LEE_WQ,394,CHLAC_UGL,Surface,10 year,2011,2020,109,1.6,0,No Trend
527730,LEE_WQ,395,CHLAC_UGL,Surface,10 year,2011,2020,112,1.61,0,No Trend
527732,LEE_WQ,40-18GR,CHLAC_UGL,Surface,10 year,2011,2020,120,0.77,0,No Trend
527733,LEE_WQ,40-32GR,CHLAC_UGL,Surface,10 year,2011,2020,120,3.155,1,"Increasing Trend, Smaller"
527735,LEE_WQ,404,CHLAC_UGL,Surface,10 year,2012,2020,92,2.255,0,No Trend
527737,LEE_WQ,413,CHLAC_UGL,Surface,10 year,2011,2020,102,2.55,0,No Trend
527741,LEE_WQ,423,CHLAC_UGL,Surface,10 year,2011,2020,110,2.35,0,No Trend
527742,LEE_WQ,428,CHLAC_UGL,Surface,10 year,2011,2020,101,3.15,0,No Trend
527743,LEE_WQ,429,CHLAC_UGL,Surface,10 year,2012,2020,106,2.58,0,No Trend
527744,LEE_WQ,435,CHLAC_UGL,Surface,10 year,2012,2020,102,4.77,0,No Trend
527747,LEE_WQ,442,CHLAC_UGL,Surface,10 year,2012,2020,104,2.595,0,No Trend
527749,LEE_WQ,448,CHLAC_UGL,Surface,10 year,2011,2020,105,4.05,0,No Trend
527750,LEE_WQ,449,CHLAC_UGL,Surface,10 year,2015,2020,66,3.7,0,No Trend
527757,LEE_WQ,46B-9GR,CHLAC_UGL,Surface,10 year,2011,2020,120,0.95,2,"Increasing Trend, Larger Rate"
527758,LEE_WQ,46B-L6GR,CHLAC_UGL,Surface,10 year,2011,2020,120,4.52,2,"Increasing Trend, Larger Rate"
527759,LEE_WQ,47A-15GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.32,0,No Trend
527760,LEE_WQ,47A-28GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.97,0,No Trend
527761,LEE_WQ,47A-4GR,CHLAC_UGL,Surface,10 year,2011,2020,120,3.28,1,"Increasing Trend, Smaller"
527762,LEE_WQ,47B-11GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.79,2,"Increasing Trend, Larger Rate"
527763,LEE_WQ,48-10GR,CHLAC_UGL,Surface,10 year,2011,2020,120,3.7,2,"Increasing Trend, Larger Rate"
527764,LEE_WQ,48-15GR,CHLAC_UGL,Surface,10 year,2011,2020,120,2.61,0,No Trend
527765,LEE_WQ,48-25GR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.395,2,"Increasing Trend, Larger Rate"
527769,LEE_WQ,612,CHLAC_UGL,Surface,10 year,2011,2020,116,2.265,0,No Trend
527771,LEE_WQ,615,CHLAC_UGL,Surface,10 year,2011,2020,113,1.6,2,"Increasing Trend, Larger Rate"
527774,LEE_WQ,619,CHLAC_UGL,Surface,10 year,2011,2020,120,3.585,0,No Trend
527775,LEE_WQ,620,CHLAC_UGL,Surface,10 year,2011,2020,116,4.3,0,No Trend
527776,LEE_WQ,621,CHLAC_UGL,Surface,10 year,2012,2020,99,3.02,0,No Trend
527777,LEE_WQ,622,CHLAC_UGL,Surface,10 year,2011,2020,115,2.6,0,No Trend
527778,LEE_WQ,624,CHLAC_UGL,Surface,10 year,2012,2020,104,2.54,0,No Trend
527779,LEE_WQ,625,CHLAC_UGL,Surface,10 year,2012,2020,100,3.165,0,No Trend
527780,LEE_WQ,626,CHLAC_UGL,Surface,10 year,2012,2020,98,3.41,0,No Trend
527782,LEE_WQ,630,CHLAC_UGL,Surface,10 year,2011,2020,113,2.75,0,No Trend
527783,LEE_WQ,631,CHLAC_UGL,Surface,10 year,2012,2020,98,2.66,0,No Trend
527784,LEE_WQ,632,CHLAC_UGL,Surface,10 year,2009,2018,107,3.08,0,No Trend
527785,LEE_WQ,635,CHLAC_UGL,Surface,10 year,2012,2020,106,3.21,0,No Trend
527786,LEE_WQ,636,CHLAC_UGL,Surface,10 year,2011,2020,109,2.09,0,No Trend
527787,LEE_WQ,638,CHLAC_UGL,Surface,10 year,2011,2020,112,2.05,0,No Trend
527788,LEE_WQ,639,CHLAC_UGL,Surface,10 year,2010,2019,115,2.22,0,No Trend
527791,LEE_WQ,645,CHLAC_UGL,Surface,10 year,2011,2020,111,2.56,0,No Trend
527793,LEE_WQ,BILLGR20,CHLAC_UGL,Surface,10 year,2011,2020,120,3.5,2,"Increasing Trend, Larger Rate"
527794,LEE_WQ,BILLGR60,CHLAC_UGL,Surface,10 year,2011,2020,120,1.75,2,"Increasing Trend, Larger Rate"
527795,LEE_WQ,BURNTS,CHLAC_UGL,Surface,10 year,2011,2020,120,2.265,2,"Increasing Trend, Larger Rate"
527796,LEE_WQ,CES01SUR,CHLAC_UGL,Surface,10 year,2011,2020,120,5.22,2,"Increasing Trend, Larger Rate"
527797,LEE_WQ,CES03BOT,CHLAC_UGL,Surface,10 year,2002,2006,52,3.1,0,No Trend
527798,LEE_WQ,CES03SUR,CHLAC_UGL,Surface,10 year,2011,2020,120,3.45,2,"Increasing Trend, Larger Rate"
527799,LEE_WQ,CES04BOT,CHLAC_UGL,Surface,10 year,2002,2006,52,3.8,-2,"Decreasing Trend, Larger Rate"
527800,LEE_WQ,CES04SUR,CHLAC_UGL,Surface,10 year,2011,2020,120,2.4,2,"Increasing Trend, Larger Rate"
527801,LEE_WQ,CES06BOT,CHLAC_UGL,Surface,10 year,2002,2006,52,5.4,-2,"Decreasing Trend, Larger Rate"
527802,LEE_WQ,CES06SUR,CHLAC_UGL,Surface,10 year,2011,2020,120,2.6,0,No Trend
527803,LEE_WQ,CES10SUR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.365,1,"Increasing Trend, Smaller"
527804,LEE_WQ,CYPRESSGR,CHLAC_UGL,Surface,10 year,2011,2020,120,0.6,0,No Trend
527805,LEE_WQ,DEEPGR10,CHLAC_UGL,Surface,10 year,2011,2020,120,4.42,2,"Increasing Trend, Larger Rate"
527806,LEE_WQ,DEEPGR50,CHLAC_UGL,Surface,10 year,2011,2020,120,3.22,2,"Increasing Trend, Larger Rate"
527807,LEE_WQ,DEEPGR90,CHLAC_UGL,Surface,10 year,2011,2020,120,4.47,0,No Trend
527808,LEE_WQ,EB-01,CHLAC_UGL,Surface,10 year,2011,2020,120,2.59,0,No Trend
527809,LEE_WQ,EB-02,CHLAC_UGL,Surface,10 year,2011,2020,120,2.405,1,"Increasing Trend, Smaller"
527810,LEE_WQ,EB-03,CHLAC_UGL,Surface,10 year,2011,2020,120,2.5,2,"Increasing Trend, Larger Rate"
527811,LEE_WQ,EB-04,CHLAC_UGL,Surface,10 year,2011,2020,120,1.73,2,"Increasing Trend, Larger Rate"
527812,LEE_WQ,EB-05,CHLAC_UGL,Surface,10 year,2011,2020,120,2,2,"Increasing Trend, Larger Rate"
527813,LEE_WQ,EB-06,CHLAC_UGL,Surface,10 year,2011,2020,120,1.68,2,"Increasing Trend, Larger Rate"
527814,LEE_WQ,EB-07,CHLAC_UGL,Surface,10 year,2011,2020,120,3.24,2,"Increasing Trend, Larger Rate"
527815,LEE_WQ,EB-08,CHLAC_UGL,Surface,10 year,2011,2020,120,2.1,2,"Increasing Trend, Larger Rate"
527816,LEE_WQ,EB-09,CHLAC_UGL,Surface,10 year,2011,2020,120,2.5,1,"Increasing Trend, Smaller"
527817,LEE_WQ,EB-10,CHLAC_UGL,Surface,10 year,2011,2020,120,2.31,2,"Increasing Trend, Larger Rate"
527818,LEE_WQ,EB-11,CHLAC_UGL,Surface,10 year,2011,2020,120,2.02,2,"Increasing Trend, Larger Rate"
527819,LEE_WQ,EB-12,CHLAC_UGL,Surface,10 year,2011,2020,120,1.44,1,"Increasing Trend, Smaller"
527820,LEE_WQ,EB-13,CHLAC_UGL,Surface,10 year,2011,2020,120,2.09,2,"Increasing Trend, Larger Rate"
527821,LEE_WQ,EB-14,CHLAC_UGL,Surface,10 year,2011,2020,120,2.2,1,"Increasing Trend, Smaller"
527822,LEE_WQ,GATRGR30,CHLAC_UGL,Surface,10 year,2011,2020,120,1.6,2,"Increasing Trend, Larger Rate"
527823,LEE_WQ,GATRGR60,CHLAC_UGL,Surface,10 year,2011,2020,120,1.41,0,No Trend
527824,LEE_WQ,HENDGR01,CHLAC_UGL,Surface,10 year,2011,2020,116,3.55,2,"Increasing Trend, Larger Rate"
527825,LEE_WQ,HENDGR02,CHLAC_UGL,Surface,10 year,2011,2020,116,4.375,2,"Increasing Trend, Larger Rate"
527826,LEE_WQ,HENDGR11A,CHLAC_UGL,Surface,10 year,2011,2020,120,1.9,0,No Trend
527827,LEE_WQ,HENDGR20,CHLAC_UGL,Surface,10 year,2011,2020,120,3.6,0,No Trend
527828,LEE_WQ,HENDGR30,CHLAC_UGL,Surface,10 year,2011,2020,120,5.63,2,"Increasing Trend, Larger Rate"
527829,LEE_WQ,HENDGR40,CHLAC_UGL,Surface,10 year,2011,2020,120,2.69,0,No Trend
527830,LEE_WQ,HENDGR41,CHLAC_UGL,Surface,10 year,2011,2020,120,3.83,2,"Increasing Trend, Larger Rate"
527831,LEE_WQ,IMPRGR01,CHLAC_UGL,Surface,10 year,2011,2020,117,2.5,0,No Trend
527832,LEE_WQ,IMPRGR30,CHLAC_UGL,Surface,10 year,2011,2020,120,3.2,0,No Trend
527833,LEE_WQ,IMPRGR41,CHLAC_UGL,Surface,10 year,2011,2020,120,3.825,1,"Increasing Trend, Smaller"
527834,LEE_WQ,IMPRGR51,CHLAC_UGL,Surface,10 year,2011,2020,120,1.855,2,"Increasing Trend, Larger Rate"
527835,LEE_WQ,IMPRGR80,CHLAC_UGL,Surface,10 year,2011,2020,120,1.03,1,"Increasing Trend, Smaller"
527836,LEE_WQ,KEHLGR,CHLAC_UGL,Surface,10 year,2011,2020,120,1.25,0,No Trend
527838,LEE_WQ,LP-10,CHLAC_UGL,Surface,10 year,2011,2020,120,12.88,2,"Increasing Trend, Larger Rate"
527839,LEE_WQ,LP-CT1,CHLAC_UGL,Surface,10 year,2011,2020,120,3.245,0,No Trend
527840,LEE_WQ,LP-CT2,CHLAC_UGL,Surface,10 year,2011,2020,120,3.52,2,"Increasing Trend, Larger Rate"
527841,LEE_WQ,LP-CT3,CHLAC_UGL,Surface,10 year,2011,2020,120,13.88,2,"Increasing Trend, Larger Rate"
527842,LEE_WQ,LP-CUT,CHLAC_UGL,Surface,10 year,2011,2020,120,3.615,0,No Trend
527843,LEE_WQ,LP-EW,CHLAC_UGL,Surface,10 year,2011,2020,120,0.84,0,No Trend
527844,LEE_WQ,LP-R8,CHLAC_UGL,Surface,10 year,2011,2020,120,1.55,0,No Trend
527845,LEE_WQ,LP-RLFMO,CHLAC_UGL,Surface,10 year,2011,2020,120,3.5,0,No Trend
527846,LEE_WQ,LP-RLI,CHLAC_UGL,Surface,10 year,2011,2020,120,3,1,"Increasing Trend, Smaller"
527847,LEE_WQ,LP-TIPTO,CHLAC_UGL,Surface,10 year,2011,2020,120,0.94,0,No Trend
527848,LEE_WQ,MULLGR01,CHLAC_UGL,Surface,10 year,2011,2020,118,1.5,2,"Increasing Trend, Larger Rate"
527849,LEE_WQ,MULLGR02,CHLAC_UGL,Surface,10 year,2011,2020,118,1.7,2,"Increasing Trend, Larger Rate"
527850,LEE_WQ,PI-01,CHLAC_UGL,Surface,10 year,2011,2020,120,1.6,0,No Trend
527851,LEE_WQ,PI-02,CHLAC_UGL,Surface,10 year,2011,2020,120,1.18,1,"Increasing Trend, Smaller"
527852,LEE_WQ,PI-03,CHLAC_UGL,Surface,10 year,2011,2020,120,2.32,2,"Increasing Trend, Larger Rate"
527853,LEE_WQ,PI-04,CHLAC_UGL,Surface,10 year,2011,2020,120,3.005,0,No Trend
527854,LEE_WQ,PI-05,CHLAC_UGL,Surface,10 year,2011,2020,120,2.75,0,No Trend
527855,LEE_WQ,PI-07,CHLAC_UGL,Surface,10 year,2011,2020,120,1.595,0,No Trend
527856,LEE_WQ,PI-08,CHLAC_UGL,Surface,10 year,2011,2020,120,1.495,0,No Trend
527857,LEE_WQ,PI-09,CHLAC_UGL,Surface,10 year,2011,2020,120,1.86,1,"Increasing Trend, Smaller"
527858,LEE_WQ,PI-10,CHLAC_UGL,Surface,10 year,2011,2020,120,1.83,1,"Increasing Trend, Smaller"
527859,LEE_WQ,PI-11,CHLAC_UGL,Surface,10 year,2011,2020,120,2.01,0,No Trend
527860,LEE_WQ,PI-12,CHLAC_UGL,Surface,10 year,2011,2020,120,2.93,0,No Trend
527861,LEE_WQ,PI-13,CHLAC_UGL,Surface,10 year,2011,2020,120,2.6,0,No Trend
527862,LEE_WQ,PI-14,CHLAC_UGL,Surface,10 year,2011,2020,120,2.01,1,"Increasing Trend, Smaller"
527863,LEE_WQ,POWLGR20,CHLAC_UGL,Surface,10 year,2011,2020,120,1.5,1,"Increasing Trend, Smaller"
527864,LEE_WQ,POWLGR51,CHLAC_UGL,Surface,10 year,2011,2020,114,2.265,2,"Increasing Trend, Larger Rate"
527865,LEE_WQ,POWLGR81,CHLAC_UGL,Surface,10 year,2011,2020,120,2.1,2,"Increasing Trend, Larger Rate"
527866,LEE_WQ,SIXMILE2,CHLAC_UGL,Surface,10 year,2011,2020,120,2.8,2,"Increasing Trend, Larger Rate"
527867,LEE_WQ,SIXMILE3,CHLAC_UGL,Surface,10 year,2011,2020,120,4.96,2,"Increasing Trend, Larger Rate"
527868,LEE_WQ,SIXMILE4,CHLAC_UGL,Surface,10 year,2011,2020,120,1.2,0,No Trend
527869,LEE_WQ,SIXMILE5,CHLAC_UGL,Surface,10 year,2011,2020,120,1.495,0,No Trend
527870,LEE_WQ,SPANISHGR,CHLAC_UGL,Surface,10 year,2011,2020,120,0.79,1,"Increasing Trend, Smaller"
527871,LEE_WQ,WHISGR10,CHLAC_UGL,Surface,10 year,2011,2020,120,2.7,0,No Trend
527872,LEE_WQ,WHISGR50,CHLAC_UGL,Surface,10 year,2011,2020,120,0.82,0,No Trend
527873,LEE_WQ,YFC-CI,CHLAC_UGL,Surface,10 year,2011,2020,120,1.48,0,No Trend
